cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
above_good,80,True,104475000.0,105000000.0,105000000.0,1,8835,True,False,True,good,True,good,False,False,False,False
above_good,81,True,104475000.0,105300000.0,17850000.0,15,9155,True,False,True,good,False,bad,True,False,True,False
above_good,82,True,104475000.0,105000000.0,105000000.0,1,7361,True,False,True,good,True,good,False,False,False,False
above_good,83,True,104475000.0,6000000.0,6000000.0,1,6140,False,False,False,bad,False,bad,False,False,False,False
above_good,84,True,104475000.0,105300000.0,34500000.0,5,7881,True,False,True,good,False,bad,True,False,True,False
above_good,85,True,104475000.0,106000000.0,48000000.0,21,10715,True,False,True,good,False,bad,True,False,True,False
above_good,86,True,104475000.0,125000.0,16200000.0,19,9656,True,False,False,bad,False,bad,False,False,False,False
above_good,87,True,104475000.0,105300000.0,49500000.0,18,7941,True,False,True,good,False,bad,True,False,True,False
above_good,88,True,104475000.0,106200000.0,70200000.0,6,6100,True,False,True,good,False,bad,True,False,True,False
above_good,89,True,104475000.0,105000000.0,54000000.0,33,11588,True,False,True,good,False,bad,True,False,True,False
above_good,90,True,104475000.0,105000000.0,99875000.0,3,5850,True,False,True,good,False,bad,True,False,True,False
above_good,91,True,104475000.0,115000000.0,12500000.0,9,7428,True,False,True,good,False,bad,True,False,True,False
above_good,92,True,104475000.0,19000000.0,16800000.0,6,6576,True,False,False,bad,False,bad,False,False,False,False
above_good,93,True,104475000.0,113000000.0,60000000.0,26,9103,True,False,True,good,False,bad,True,False,True,False
above_good,94,True,104475000.0,118500000.0,93600000.0,4,5361,True,False,True,good,False,bad,True,False,True,False
above_good,95,True,104475000.0,55000000.0,33000000.0,11,8909,True,False,False,bad,False,bad,False,False,False,False
above_good,96,True,104475000.0,108000000.0,31250000.0,22,7459,True,False,True,good,False,bad,True,False,True,False
above_good,97,True,104475000.0,117000000.0,117000000.0,1,7342,True,False,True,good,True,good,False,False,False,False
above_good,98,True,104475000.0,35000000.0,28750000.0,5,11700,True,False,False,bad,False,bad,False,False,False,False
above_good,99,True,104475000.0,112500000.0,144000000.0,5,8540,True,False,True,good,True,good,False,False,False,False
