group,rollout,t,K,side,move,is_last
baseline[good=above],baseline/44,5,13,bad,toward_bad,False
baseline[good=above],baseline/44,6,13,bad,toward_bad,False
baseline[good=above],baseline/44,7,13,bad,toward_good,False
baseline[good=above],baseline/44,8,13,bad,toward_good,False
baseline[good=above],baseline/44,9,13,bad,toward_bad,False
baseline[good=above],baseline/44,10,13,bad,toward_bad,False
baseline[good=above],baseline/44,11,13,bad,toward_good,False
baseline[good=above],baseline/44,12,13,bad,,True
baseline[good=below],baseline/44,0,13,good,toward_bad,False
baseline[good=below],baseline/44,1,13,good,toward_good,False
baseline[good=below],baseline/44,2,13,good,toward_bad,False
baseline[good=below],baseline/44,3,13,good,toward_bad,False
baseline[good=below],baseline/44,4,13,good,toward_good,False
baseline[good=below],baseline/44,5,13,good,toward_good,False
baseline[good=below],baseline/44,6,13,good,toward_good,False
baseline[good=below],baseline/44,7,13,good,toward_bad,False
baseline[good=below],baseline/44,8,13,good,toward_bad,False
baseline[good=below],baseline/44,9,13,good,toward_good,False
baseline[good=below],baseline/44,10,13,good,toward_good,False
baseline[good=below],baseline/44,11,13,good,toward_bad,False
baseline[good=below],baseline/44,12,13,good,,True
baseline[good=above],baseline/45,0,4,bad,toward_good,False
baseline[good=above],baseline/45,1,4,bad,toward_good,False
baseline[good=above],baseline/45,2,4,bad,toward_bad,False
baseline[good=above],baseline/45,3,4,bad,,True
baseline[good=below],baseline/45,0,4,good,toward_bad,False
baseline[good=below],baseline/45,1,4,good,toward_bad,False
baseline[good=below],baseline/45,2,4,good,toward_good,False
baseline[good=below],baseline/45,3,4,good,,True
baseline[good=above],baseline/46,0,9,good,toward_bad,False
baseline[good=above],baseline/46,1,9,good,toward_bad,False
baseline[good=above],baseline/46,2,9,good,toward_good,False
baseline[good=above],baseline/46,3,9,good,toward_good,False
baseline[good=above],baseline/46,4,9,good,toward_good,False
baseline[good=above],baseline/46,5,9,good,toward_bad,False
baseline[good=above],baseline/46,6,9,good,toward_bad,False
baseline[good=above],baseline/46,7,9,good,same,False
baseline[good=above],baseline/46,8,9,good,,True
baseline[good=below],baseline/46,0,9,bad,toward_good,False
baseline[good=below],baseline/46,1,9,bad,toward_good,False
baseline[good=below],baseline/46,2,9,bad,toward_bad,False
baseline[good=below],baseline/46,3,9,bad,toward_bad,False
baseline[good=below],baseline/46,4,9,bad,toward_bad,False
baseline[good=below],baseline/46,5,9,bad,toward_good,False
baseline[good=below],baseline/46,6,9,bad,toward_good,False
baseline[good=below],baseline/46,7,9,bad,same,False
baseline[good=below],baseline/46,8,9,bad,,True
baseline[good=above],baseline/47,0,1,good,,True
baseline[good=below],baseline/47,0,1,bad,,True
baseline[good=above],baseline/48,0,6,bad,toward_bad,False
baseline[good=above],baseline/48,1,6,bad,toward_bad,False
baseline[good=above],baseline/48,2,6,bad,toward_bad,False
baseline[good=above],baseline/48,3,6,bad,toward_bad,False
baseline[good=above],baseline/48,4,6,bad,toward_good,False
baseline[good=above],baseline/48,5,6,bad,,True
baseline[good=below],baseline/48,0,6,good,toward_good,False
baseline[good=below],baseline/48,1,6,good,toward_good,False
baseline[good=below],baseline/48,2,6,good,toward_good,False
baseline[good=below],baseline/48,3,6,good,toward_good,False
baseline[good=below],baseline/48,4,6,good,toward_bad,False
baseline[good=below],baseline/48,5,6,good,,True
baseline[good=above],baseline/49,0,11,good,toward_bad,False
baseline[good=above],baseline/49,1,11,good,toward_bad,False
baseline[good=above],baseline/49,2,11,good,toward_good,False
baseline[good=above],baseline/49,3,11,good,toward_bad,False
baseline[good=above],baseline/49,4,11,good,toward_good,False
baseline[good=above],baseline/49,5,11,good,toward_bad,False
baseline[good=above],baseline/49,6,11,good,toward_good,False
baseline[good=above],baseline/49,7,11,good,toward_good,False
baseline[good=above],baseline/49,8,11,good,toward_good,False
baseline[good=above],baseline/49,9,11,good,toward_bad,False
baseline[good=above],baseline/49,10,11,good,,True
baseline[good=below],baseline/49,0,11,bad,toward_good,False
baseline[good=below],baseline/49,1,11,bad,toward_good,False
baseline[good=below],baseline/49,2,11,bad,toward_bad,False
baseline[good=below],baseline/49,3,11,bad,toward_good,False
baseline[good=below],baseline/49,4,11,bad,toward_bad,False
baseline[good=below],baseline/49,5,11,bad,toward_good,False
baseline[good=below],baseline/49,6,11,bad,toward_bad,False
baseline[good=below],baseline/49,7,11,bad,toward_bad,False
baseline[good=below],baseline/49,8,11,bad,toward_bad,False
baseline[good=below],baseline/49,9,11,bad,toward_good,False
baseline[good=below],baseline/49,10,11,bad,,True
baseline[good=above],baseline/50,0,2,good,toward_good,False
baseline[good=above],baseline/50,1,2,good,,True
baseline[good=below],baseline/50,0,2,bad,toward_bad,False
baseline[good=below],baseline/50,1,2,bad,,True
baseline[good=above],baseline/51,0,8,good,toward_good,False
baseline[good=above],baseline/51,1,8,good,toward_bad,False
baseline[good=above],baseline/51,2,8,good,toward_bad,False
baseline[good=above],baseline/51,3,8,good,toward_good,False
baseline[good=above],baseline/51,4,8,good,toward_good,False
baseline[good=above],baseline/51,5,8,good,toward_bad,False
baseline[good=above],baseline/51,6,8,good,toward_bad,False
baseline[good=above],baseline/51,7,8,good,,True
baseline[good=below],baseline/51,0,8,bad,toward_bad,False
baseline[good=below],baseline/51,1,8,bad,toward_good,False
baseline[good=below],baseline/51,2,8,bad,toward_good,False
baseline[good=below],baseline/51,3,8,bad,toward_bad,False
baseline[good=below],baseline/51,4,8,bad,toward_bad,False
baseline[good=below],baseline/51,5,8,bad,toward_good,False
baseline[good=below],baseline/51,6,8,bad,toward_good,False
baseline[good=below],baseline/51,7,8,bad,,True
baseline[good=above],baseline/52,0,1,good,,True
baseline[good=below],baseline/52,0,1,bad,,True
baseline[good=above],baseline/53,0,3,good,toward_bad,False
baseline[good=above],baseline/53,1,3,good,toward_bad,False
baseline[good=above],baseline/53,2,3,good,,True
baseline[good=below],baseline/53,0,3,bad,toward_good,False
baseline[good=below],baseline/53,1,3,bad,toward_good,False
baseline[good=below],baseline/53,2,3,bad,,True
baseline[good=above],baseline/55,0,7,good,toward_good,False
baseline[good=above],baseline/55,1,7,good,toward_bad,False
baseline[good=above],baseline/55,2,7,good,toward_good,False
baseline[good=above],baseline/55,3,7,good,toward_good,False
baseline[good=above],baseline/55,4,7,good,toward_bad,False
baseline[good=above],baseline/55,5,7,good,toward_good,False
baseline[good=above],baseline/55,6,7,good,,True
baseline[good=below],baseline/55,0,7,bad,toward_bad,False
baseline[good=below],baseline/55,1,7,bad,toward_good,False
baseline[good=below],baseline/55,2,7,bad,toward_bad,False
baseline[good=below],baseline/55,3,7,bad,toward_bad,False
baseline[good=below],baseline/55,4,7,bad,toward_good,False
baseline[good=below],baseline/55,5,7,bad,toward_bad,False
baseline[good=below],baseline/55,6,7,bad,,True
baseline[good=above],baseline/56,0,18,good,toward_bad,False
baseline[good=above],baseline/56,1,18,good,toward_bad,False
baseline[good=above],baseline/56,2,18,good,toward_good,False
baseline[good=above],baseline/56,3,18,good,toward_good,False
baseline[good=above],baseline/56,4,18,good,toward_good,False
baseline[good=above],baseline/56,5,18,good,toward_bad,False
baseline[good=above],baseline/56,6,18,good,toward_bad,False
baseline[good=above],baseline/56,7,18,good,toward_good,False
baseline[good=above],baseline/56,8,18,good,toward_bad,False
baseline[good=above],baseline/56,9,18,good,toward_good,False
baseline[good=above],baseline/56,10,18,good,toward_good,False
baseline[good=above],baseline/56,11,18,good,toward_bad,False
baseline[good=above],baseline/56,12,18,good,toward_good,False
baseline[good=above],baseline/56,13,18,good,toward_bad,False
baseline[good=above],baseline/56,14,18,good,toward_good,False
baseline[good=above],baseline/56,15,18,good,toward_good,False
baseline[good=above],baseline/56,16,18,good,toward_bad,False
baseline[good=above],baseline/56,17,18,good,,True
baseline[good=below],baseline/56,0,18,bad,toward_good,False
baseline[good=below],baseline/56,1,18,bad,toward_good,False
baseline[good=below],baseline/56,2,18,bad,toward_bad,False
baseline[good=below],baseline/56,3,18,bad,toward_bad,False
baseline[good=below],baseline/56,4,18,bad,toward_bad,False
baseline[good=below],baseline/56,5,18,bad,toward_good,False
baseline[good=below],baseline/56,6,18,bad,toward_good,False
baseline[good=below],baseline/56,7,18,bad,toward_bad,False
baseline[good=below],baseline/56,8,18,bad,toward_good,False
baseline[good=below],baseline/56,9,18,bad,toward_bad,False
baseline[good=below],baseline/56,10,18,bad,toward_bad,False
baseline[good=below],baseline/56,11,18,bad,toward_good,False
baseline[good=below],baseline/56,12,18,bad,toward_bad,False
baseline[good=below],baseline/56,13,18,bad,toward_good,False
baseline[good=below],baseline/56,14,18,bad,toward_bad,False
baseline[good=below],baseline/56,15,18,bad,toward_bad,False
baseline[good=below],baseline/56,16,18,bad,toward_good,False
baseline[good=below],baseline/56,17,18,bad,,True
baseline[good=above],baseline/57,0,13,good,toward_good,False
baseline[good=above],baseline/57,1,13,good,toward_bad,False
baseline[good=above],baseline/57,2,13,good,toward_bad,False
baseline[good=above],baseline/57,3,13,good,toward_bad,False
baseline[good=above],baseline/57,4,13,good,toward_good,False
baseline[good=above],baseline/57,5,13,good,toward_bad,False
baseline[good=above],baseline/57,6,13,good,toward_bad,False
baseline[good=above],baseline/57,7,13,good,toward_good,False
baseline[good=above],baseline/57,8,13,good,toward_bad,False
baseline[good=above],baseline/57,9,13,good,toward_good,False
baseline[good=above],baseline/57,10,13,good,toward_bad,False
baseline[good=above],baseline/57,11,13,good,toward_good,False
baseline[good=above],baseline/57,12,13,good,,True
baseline[good=below],baseline/57,0,13,bad,toward_bad,False
baseline[good=below],baseline/57,1,13,bad,toward_good,False
baseline[good=below],baseline/57,2,13,bad,toward_good,False
baseline[good=below],baseline/57,3,13,bad,toward_good,False
baseline[good=below],baseline/57,4,13,bad,toward_bad,False
baseline[good=below],baseline/57,5,13,bad,toward_good,False
baseline[good=below],baseline/57,6,13,bad,toward_good,False
baseline[good=below],baseline/57,7,13,bad,toward_bad,False
baseline[good=below],baseline/57,8,13,bad,toward_good,False
baseline[good=below],baseline/57,9,13,bad,toward_bad,False
baseline[good=below],baseline/57,10,13,bad,toward_good,False
baseline[good=below],baseline/57,11,13,bad,toward_bad,False
baseline[good=below],baseline/57,12,13,bad,,True
baseline[good=above],baseline/58,0,11,bad,toward_good,False
baseline[good=above],baseline/58,1,11,bad,toward_bad,False
baseline[good=above],baseline/58,2,11,bad,toward_good,False
baseline[good=above],baseline/58,3,11,bad,toward_bad,False
baseline[good=above],baseline/58,4,11,bad,toward_good,False
baseline[good=above],baseline/58,5,11,bad,toward_bad,False
baseline[good=above],baseline/58,6,11,bad,toward_good,False
baseline[good=above],baseline/58,7,11,bad,toward_bad,False
baseline[good=above],baseline/58,8,11,bad,toward_bad,False
baseline[good=above],baseline/58,9,11,bad,toward_good,False
baseline[good=above],baseline/58,10,11,bad,,True
baseline[good=below],baseline/58,0,11,good,toward_bad,False
baseline[good=below],baseline/58,1,11,good,toward_good,False
baseline[good=below],baseline/58,2,11,good,toward_bad,False
baseline[good=below],baseline/58,3,11,good,toward_good,False
baseline[good=below],baseline/58,4,11,good,toward_bad,False
baseline[good=below],baseline/58,5,11,good,toward_good,False
baseline[good=below],baseline/58,6,11,good,toward_bad,False
baseline[good=below],baseline/58,7,11,good,toward_good,False
baseline[good=below],baseline/58,8,11,good,toward_good,False
baseline[good=below],baseline/58,9,11,good,toward_bad,False
baseline[good=below],baseline/58,10,11,good,,True
baseline[good=above],baseline/59,0,19,good,toward_bad,False
baseline[good=above],baseline/59,1,19,good,toward_good,False
baseline[good=above],baseline/59,2,19,good,toward_bad,False
baseline[good=above],baseline/59,3,19,good,toward_bad,False
baseline[good=above],baseline/59,4,19,good,toward_bad,False
baseline[good=above],baseline/59,5,19,good,toward_good,False
baseline[good=above],baseline/59,6,19,good,toward_bad,False
baseline[good=above],baseline/59,7,19,good,toward_good,False
baseline[good=above],baseline/59,8,19,good,toward_bad,False
baseline[good=above],baseline/59,9,19,good,toward_bad,False
baseline[good=above],baseline/59,10,19,good,toward_bad,False
baseline[good=above],baseline/59,11,19,good,toward_good,False
baseline[good=above],baseline/59,12,19,good,toward_good,False
baseline[good=above],baseline/59,13,19,good,toward_bad,False
baseline[good=above],baseline/59,14,19,good,toward_bad,False
baseline[good=above],baseline/59,15,19,good,toward_bad,False
baseline[good=above],baseline/59,16,19,good,toward_good,False
baseline[good=above],baseline/59,17,19,good,toward_good,False
baseline[good=above],baseline/59,18,19,good,,True
baseline[good=below],baseline/59,0,19,bad,toward_good,False
baseline[good=below],baseline/59,1,19,bad,toward_bad,False
baseline[good=below],baseline/59,2,19,bad,toward_good,False
baseline[good=below],baseline/59,3,19,bad,toward_good,False
baseline[good=below],baseline/59,4,19,bad,toward_good,False
baseline[good=below],baseline/59,5,19,bad,toward_bad,False
baseline[good=below],baseline/59,6,19,bad,toward_good,False
baseline[good=below],baseline/59,7,19,bad,toward_bad,False
baseline[good=below],baseline/59,8,19,bad,toward_good,False
baseline[good=below],baseline/59,9,19,bad,toward_good,False
baseline[good=below],baseline/59,10,19,bad,toward_good,False
baseline[good=below],baseline/59,11,19,bad,toward_bad,False
baseline[good=below],baseline/59,12,19,bad,toward_bad,False
baseline[good=below],baseline/59,13,19,bad,toward_good,False
baseline[good=below],baseline/59,14,19,bad,toward_good,False
baseline[good=below],baseline/59,15,19,bad,toward_good,False
baseline[good=below],baseline/59,16,19,bad,toward_bad,False
baseline[good=below],baseline/59,17,19,bad,toward_bad,False
baseline[good=below],baseline/59,18,19,bad,,True
baseline[good=above],baseline/60,0,14,bad,toward_bad,False
baseline[good=above],baseline/60,1,14,bad,toward_good,False
baseline[good=above],baseline/60,2,14,bad,toward_good,False
baseline[good=above],baseline/60,3,14,bad,toward_good,False
baseline[good=above],baseline/60,4,14,bad,toward_bad,False
baseline[good=above],baseline/60,5,14,bad,toward_bad,False
baseline[good=above],baseline/60,6,14,bad,toward_good,False
baseline[good=above],baseline/60,7,14,bad,toward_bad,False
baseline[good=above],baseline/60,8,14,bad,toward_good,False
baseline[good=above],baseline/60,9,14,bad,toward_good,False
baseline[good=above],baseline/60,10,14,bad,toward_bad,False
baseline[good=above],baseline/60,11,14,bad,toward_bad,False
baseline[good=above],baseline/60,12,14,bad,toward_good,False
baseline[good=above],baseline/60,13,14,bad,,True
baseline[good=below],baseline/60,0,14,good,toward_good,False
baseline[good=below],baseline/60,1,14,good,toward_bad,False
baseline[good=below],baseline/60,2,14,good,toward_bad,False
baseline[good=below],baseline/60,3,14,good,toward_bad,False
baseline[good=below],baseline/60,4,14,good,toward_good,False
baseline[good=below],baseline/60,5,14,good,toward_good,False
baseline[good=below],baseline/60,6,14,good,toward_bad,False
baseline[good=below],baseline/60,7,14,good,toward_good,False
baseline[good=below],baseline/60,8,14,good,toward_bad,False
baseline[good=below],baseline/60,9,14,good,toward_bad,False
baseline[good=below],baseline/60,10,14,good,toward_good,False
baseline[good=below],baseline/60,11,14,good,toward_good,False
baseline[good=below],baseline/60,12,14,good,toward_bad,False
baseline[good=below],baseline/60,13,14,good,,True
baseline[good=above],baseline/61,0,5,bad,toward_bad,False
baseline[good=above],baseline/61,1,5,bad,toward_good,False
baseline[good=above],baseline/61,2,5,bad,toward_good,False
baseline[good=above],baseline/61,3,5,bad,toward_bad,False
baseline[good=above],baseline/61,4,5,bad,,True
baseline[good=below],baseline/61,0,5,good,toward_good,False
baseline[good=below],baseline/61,1,5,good,toward_bad,False
baseline[good=below],baseline/61,2,5,good,toward_bad,False
baseline[good=below],baseline/61,3,5,good,toward_good,False
baseline[good=below],baseline/61,4,5,good,,True
baseline[good=above],baseline/62,0,17,good,toward_good,False
baseline[good=above],baseline/62,1,17,good,toward_good,False
baseline[good=above],baseline/62,2,17,good,toward_bad,False
baseline[good=above],baseline/62,3,17,good,toward_good,False
baseline[good=above],baseline/62,4,17,good,toward_bad,False
baseline[good=above],baseline/62,5,17,good,toward_bad,False
baseline[good=above],baseline/62,6,17,good,toward_bad,False
baseline[good=above],baseline/62,7,17,good,toward_good,False
baseline[good=above],baseline/62,8,17,good,toward_bad,False
baseline[good=above],baseline/62,9,17,good,toward_good,False
baseline[good=above],baseline/62,10,17,good,toward_bad,False
baseline[good=above],baseline/62,11,17,good,toward_bad,False
baseline[good=above],baseline/62,12,17,good,toward_good,False
baseline[good=above],baseline/62,13,17,good,same,False
baseline[good=above],baseline/62,14,17,good,toward_bad,False
baseline[good=above],baseline/62,15,17,good,toward_good,False
baseline[good=above],baseline/62,16,17,good,,True
baseline[good=below],baseline/62,0,17,bad,toward_bad,False
baseline[good=below],baseline/62,1,17,bad,toward_bad,False
baseline[good=below],baseline/62,2,17,bad,toward_good,False
baseline[good=below],baseline/62,3,17,bad,toward_bad,False
baseline[good=below],baseline/62,4,17,bad,toward_good,False
baseline[good=below],baseline/62,5,17,bad,toward_good,False
baseline[good=below],baseline/62,6,17,bad,toward_good,False
baseline[good=below],baseline/62,7,17,bad,toward_bad,False
baseline[good=below],baseline/62,8,17,bad,toward_good,False
baseline[good=below],baseline/62,9,17,bad,toward_bad,False
baseline[good=below],baseline/62,10,17,bad,toward_good,False
baseline[good=below],baseline/62,11,17,bad,toward_good,False
baseline[good=below],baseline/62,12,17,bad,toward_bad,False
baseline[good=below],baseline/62,13,17,bad,same,False
baseline[good=below],baseline/62,14,17,bad,toward_good,False
baseline[good=below],baseline/62,15,17,bad,toward_bad,False
baseline[good=below],baseline/62,16,17,bad,,True
baseline[good=above],baseline/63,0,8,bad,toward_good,False
baseline[good=above],baseline/63,1,8,bad,toward_good,False
baseline[good=above],baseline/63,2,8,bad,toward_bad,False
baseline[good=above],baseline/63,3,8,bad,toward_bad,False
baseline[good=above],baseline/63,4,8,bad,toward_bad,False
baseline[good=above],baseline/63,5,8,bad,toward_good,False
baseline[good=above],baseline/63,6,8,bad,toward_bad,False
baseline[good=above],baseline/63,7,8,bad,,True
baseline[good=below],baseline/63,0,8,good,toward_bad,False
baseline[good=below],baseline/63,1,8,good,toward_bad,False
baseline[good=below],baseline/63,2,8,good,toward_good,False
baseline[good=below],baseline/63,3,8,good,toward_good,False
baseline[good=below],baseline/63,4,8,good,toward_good,False
baseline[good=below],baseline/63,5,8,good,toward_bad,False
baseline[good=below],baseline/63,6,8,good,toward_good,False
baseline[good=below],baseline/63,7,8,good,,True
baseline[good=above],baseline/64,0,11,bad,toward_good,False
baseline[good=above],baseline/64,1,11,bad,toward_bad,False
baseline[good=above],baseline/64,2,11,bad,toward_bad,False
baseline[good=above],baseline/64,3,11,bad,toward_good,False
baseline[good=above],baseline/64,4,11,bad,toward_bad,False
baseline[good=above],baseline/64,5,11,bad,toward_bad,False
baseline[good=above],baseline/64,6,11,bad,toward_good,False
baseline[good=above],baseline/64,7,11,bad,toward_good,False
baseline[good=above],baseline/64,8,11,bad,toward_good,False
baseline[good=above],baseline/64,9,11,bad,toward_bad,False
baseline[good=above],baseline/64,10,11,bad,,True
baseline[good=below],baseline/64,0,11,good,toward_bad,False
baseline[good=below],baseline/64,1,11,good,toward_good,False
baseline[good=below],baseline/64,2,11,good,toward_good,False
baseline[good=below],baseline/64,3,11,good,toward_bad,False
baseline[good=below],baseline/64,4,11,good,toward_good,False
baseline[good=below],baseline/64,5,11,good,toward_good,False
baseline[good=below],baseline/64,6,11,good,toward_bad,False
baseline[good=below],baseline/64,7,11,good,toward_bad,False
baseline[good=below],baseline/64,8,11,good,toward_bad,False
baseline[good=below],baseline/64,9,11,good,toward_good,False
baseline[good=below],baseline/64,10,11,good,,True
baseline[good=above],baseline/65,0,7,good,toward_bad,False
baseline[good=above],baseline/65,1,7,good,toward_good,False
baseline[good=above],baseline/65,2,7,good,toward_good,False
baseline[good=above],baseline/65,3,7,good,toward_bad,False
baseline[good=above],baseline/65,4,7,good,toward_bad,False
baseline[good=above],baseline/65,5,7,good,toward_good,False
baseline[good=above],baseline/65,6,7,good,,True
baseline[good=below],baseline/65,0,7,bad,toward_good,False
baseline[good=below],baseline/65,1,7,bad,toward_bad,False
baseline[good=below],baseline/65,2,7,bad,toward_bad,False
baseline[good=below],baseline/65,3,7,bad,toward_good,False
baseline[good=below],baseline/65,4,7,bad,toward_good,False
baseline[good=below],baseline/65,5,7,bad,toward_bad,False
baseline[good=below],baseline/65,6,7,bad,,True
baseline[good=above],baseline/66,0,12,bad,toward_bad,False
baseline[good=above],baseline/66,1,12,bad,toward_bad,False
baseline[good=above],baseline/66,2,12,bad,toward_good,False
baseline[good=above],baseline/66,3,12,bad,toward_good,False
baseline[good=above],baseline/66,4,12,bad,toward_bad,False
baseline[good=above],baseline/66,5,12,bad,toward_bad,False
baseline[good=above],baseline/66,6,12,bad,toward_good,False
baseline[good=above],baseline/66,7,12,bad,toward_bad,False
baseline[good=above],baseline/66,8,12,bad,toward_good,False
baseline[good=above],baseline/66,9,12,bad,toward_good,False
baseline[good=above],baseline/66,10,12,bad,toward_bad,False
baseline[good=above],baseline/66,11,12,bad,,True
baseline[good=below],baseline/66,0,12,good,toward_good,False
baseline[good=below],baseline/66,1,12,good,toward_good,False
baseline[good=below],baseline/66,2,12,good,toward_bad,False
baseline[good=below],baseline/66,3,12,good,toward_bad,False
baseline[good=below],baseline/66,4,12,good,toward_good,False
baseline[good=below],baseline/66,5,12,good,toward_good,False
baseline[good=below],baseline/66,6,12,good,toward_bad,False
baseline[good=below],baseline/66,7,12,good,toward_good,False
baseline[good=below],baseline/66,8,12,good,toward_bad,False
baseline[good=below],baseline/66,9,12,good,toward_bad,False
baseline[good=below],baseline/66,10,12,good,toward_good,False
baseline[good=below],baseline/66,11,12,good,,True
baseline[good=above],baseline/67,0,20,bad,toward_good,False
baseline[good=above],baseline/67,1,20,bad,toward_bad,False
baseline[good=above],baseline/67,2,20,bad,toward_bad,False
baseline[good=above],baseline/67,3,20,bad,toward_good,False
baseline[good=above],baseline/67,4,20,bad,toward_bad,False
baseline[good=above],baseline/67,5,20,bad,toward_bad,False
baseline[good=above],baseline/67,6,20,bad,toward_good,False
baseline[good=above],baseline/67,7,20,bad,toward_good,False
baseline[good=above],baseline/67,8,20,bad,toward_bad,False
baseline[good=above],baseline/67,9,20,bad,toward_good,False
baseline[good=above],baseline/67,10,20,bad,toward_bad,False
baseline[good=above],baseline/67,11,20,bad,toward_good,False
baseline[good=above],baseline/67,12,20,bad,toward_good,False
baseline[good=above],baseline/67,13,20,bad,toward_good,False
baseline[good=above],baseline/67,14,20,bad,toward_bad,False
baseline[good=above],baseline/67,15,20,bad,toward_good,False
baseline[good=above],baseline/67,16,20,bad,toward_bad,False
baseline[good=above],baseline/67,17,20,bad,toward_bad,False
baseline[good=above],baseline/67,18,20,bad,toward_bad,False
baseline[good=above],baseline/67,19,20,bad,,True
baseline[good=below],baseline/67,0,20,good,toward_bad,False
baseline[good=below],baseline/67,1,20,good,toward_good,False
baseline[good=below],baseline/67,2,20,good,toward_good,False
baseline[good=below],baseline/67,3,20,good,toward_bad,False
baseline[good=below],baseline/67,4,20,good,toward_good,False
baseline[good=below],baseline/67,5,20,good,toward_good,False
baseline[good=below],baseline/67,6,20,good,toward_bad,False
baseline[good=below],baseline/67,7,20,good,toward_bad,False
baseline[good=below],baseline/67,8,20,good,toward_good,False
baseline[good=below],baseline/67,9,20,good,toward_bad,False
baseline[good=below],baseline/67,10,20,good,toward_good,False
baseline[good=below],baseline/67,11,20,good,toward_bad,False
baseline[good=below],baseline/67,12,20,good,toward_bad,False
baseline[good=below],baseline/67,13,20,good,toward_bad,False
baseline[good=below],baseline/67,14,20,good,toward_good,False
baseline[good=below],baseline/67,15,20,good,toward_bad,False
baseline[good=below],baseline/67,16,20,good,toward_good,False
baseline[good=below],baseline/67,17,20,good,toward_good,False
baseline[good=below],baseline/67,18,20,good,toward_good,False
baseline[good=below],baseline/67,19,20,good,,True
baseline[good=above],baseline/68,0,1,good,,True
baseline[good=below],baseline/68,0,1,bad,,True
baseline[good=above],baseline/69,0,13,bad,toward_bad,False
baseline[good=above],baseline/69,1,13,bad,toward_bad,False
baseline[good=above],baseline/69,2,13,bad,toward_bad,False
baseline[good=above],baseline/69,3,13,bad,toward_good,False
baseline[good=above],baseline/69,4,13,bad,toward_good,False
baseline[good=above],baseline/69,5,13,bad,toward_bad,False
baseline[good=above],baseline/69,6,13,bad,toward_good,False
baseline[good=above],baseline/69,7,13,bad,toward_bad,False
baseline[good=above],baseline/69,8,13,bad,toward_bad,False
baseline[good=above],baseline/69,9,13,bad,toward_good,False
baseline[good=above],baseline/69,10,13,bad,toward_bad,False
baseline[good=above],baseline/69,11,13,bad,toward_good,False
baseline[good=above],baseline/69,12,13,bad,,True
baseline[good=below],baseline/69,0,13,good,toward_good,False
baseline[good=below],baseline/69,1,13,good,toward_good,False
baseline[good=below],baseline/69,2,13,good,toward_good,False
baseline[good=below],baseline/69,3,13,good,toward_bad,False
baseline[good=below],baseline/69,4,13,good,toward_bad,False
baseline[good=below],baseline/69,5,13,good,toward_good,False
baseline[good=below],baseline/69,6,13,good,toward_bad,False
baseline[good=below],baseline/69,7,13,good,toward_good,False
baseline[good=below],baseline/69,8,13,good,toward_good,False
baseline[good=below],baseline/69,9,13,good,toward_bad,False
baseline[good=below],baseline/69,10,13,good,toward_good,False
baseline[good=below],baseline/69,11,13,good,toward_bad,False
baseline[good=below],baseline/69,12,13,good,,True
baseline[good=above],baseline/70,0,9,bad,toward_good,False
baseline[good=above],baseline/70,1,9,bad,toward_good,False
baseline[good=above],baseline/70,2,9,bad,toward_bad,False
baseline[good=above],baseline/70,3,9,bad,toward_good,False
baseline[good=above],baseline/70,4,9,bad,toward_good,False
baseline[good=above],baseline/70,5,9,bad,toward_good,False
baseline[good=above],baseline/70,6,9,bad,toward_good,False
baseline[good=above],baseline/70,7,9,bad,toward_good,False
baseline[good=above],baseline/70,8,9,bad,,True
baseline[good=below],baseline/70,0,9,good,toward_bad,False
baseline[good=below],baseline/70,1,9,good,toward_bad,False
baseline[good=below],baseline/70,2,9,good,toward_good,False
baseline[good=below],baseline/70,3,9,good,toward_bad,False
baseline[good=below],baseline/70,4,9,good,toward_bad,False
baseline[good=below],baseline/70,5,9,good,toward_bad,False
baseline[good=below],baseline/70,6,9,good,toward_bad,False
baseline[good=below],baseline/70,7,9,good,toward_bad,False
baseline[good=below],baseline/70,8,9,good,,True
baseline[good=above],baseline/71,0,9,good,toward_bad,False
baseline[good=above],baseline/71,1,9,good,toward_bad,False
baseline[good=above],baseline/71,2,9,good,toward_bad,False
baseline[good=above],baseline/71,3,9,good,toward_good,False
baseline[good=above],baseline/71,4,9,good,toward_good,False
baseline[good=above],baseline/71,5,9,good,toward_good,False
baseline[good=above],baseline/71,6,9,good,toward_bad,False
baseline[good=above],baseline/71,7,9,good,toward_bad,False
baseline[good=above],baseline/71,8,9,good,,True
baseline[good=below],baseline/71,0,9,bad,toward_good,False
baseline[good=below],baseline/71,1,9,bad,toward_good,False
baseline[good=below],baseline/71,2,9,bad,toward_good,False
baseline[good=below],baseline/71,3,9,bad,toward_bad,False
baseline[good=below],baseline/71,4,9,bad,toward_bad,False
baseline[good=below],baseline/71,5,9,bad,toward_bad,False
baseline[good=below],baseline/71,6,9,bad,toward_good,False
baseline[good=below],baseline/71,7,9,bad,toward_good,False
baseline[good=below],baseline/71,8,9,bad,,True
baseline[good=above],baseline/72,0,14,good,toward_bad,False
baseline[good=above],baseline/72,1,14,good,toward_good,False
baseline[good=above],baseline/72,2,14,good,toward_bad,False
baseline[good=above],baseline/72,3,14,good,toward_bad,False
baseline[good=above],baseline/72,4,14,good,toward_good,False
baseline[good=above],baseline/72,5,14,good,toward_good,False
baseline[good=above],baseline/72,6,14,good,toward_good,False
baseline[good=above],baseline/72,7,14,good,toward_good,False
baseline[good=above],baseline/72,8,14,good,toward_good,False
