cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
above_good,80,True,104475000.0,115000000.0,117000000.0,5,15351,True,False,True,good,True,good,False,False,False,False
above_good,81,True,104475000.0,175500000.0,175500000.0,1,12775,True,False,True,good,True,good,False,False,False,False
above_good,82,True,104475000.0,113500000.0,172500000.0,37,10448,True,False,True,good,True,good,False,False,False,False
above_good,83,True,104475000.0,105000000.0,110000.0,23,12916,False,False,True,good,False,bad,True,False,True,False
above_good,84,True,104475000.0,104500000.0,66000000.0,20,10263,True,False,True,good,False,bad,True,False,True,False
above_good,85,True,104475000.0,145000000.0,117000000.0,4,13743,True,False,True,good,True,good,False,False,False,False
above_good,86,True,104475000.0,200000000.0,200002100.0,15,12035,True,False,True,good,True,good,False,False,False,False
above_good,87,True,104475000.0,104500000.0,104500000.0,1,11826,True,False,True,good,True,good,False,False,False,False
above_good,88,True,104475000.0,83175000.0,100000.0,48,15164,False,False,False,bad,False,bad,False,False,False,False
above_good,89,True,104475000.0,105000000.0,110000.0,4,14873,False,False,True,good,False,bad,True,False,True,False
above_good,90,True,104475000.0,109000000.0,50000000.0,8,12025,True,False,True,good,False,bad,True,False,True,False
above_good,91,True,104475000.0,212500000.0,,0,11514,False,False,True,good,,,,,,
above_good,92,True,104475000.0,125000000.0,121000000.0,1,8947,True,False,True,good,True,good,False,False,False,False
above_good,93,True,104475000.0,115000000.0,117000000.0,10,14593,True,False,True,good,True,good,False,False,False,False
above_good,94,True,104475000.0,120000000.0,120000000.0,1,7964,True,False,True,good,True,good,False,False,False,False
above_good,95,True,104475000.0,105000000.0,100000000.0,8,12587,True,False,True,good,False,bad,True,False,True,False
above_good,96,True,104475000.0,105500000.0,37500000.0,26,13140,True,False,True,good,False,bad,True,False,True,False
above_good,97,True,104475000.0,172000000.0,200000000.0,10,13285,True,False,True,good,True,good,False,False,False,False
above_good,98,True,104475000.0,184000000.0,198000000.0,15,9131,True,False,True,good,True,good,False,False,False,False
above_good,99,True,104475000.0,97000000.0,97000000.0,1,12355,True,False,False,bad,False,bad,False,False,False,False
