cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
above_good,80,True,104475000.0,104600000.0,59000000.0,4,9353,True,False,True,good,False,bad,True,False,True,False
above_good,81,True,104475000.0,112000000.0,150000000.0,10,8355,True,False,True,good,True,good,False,False,False,False
above_good,82,True,104475000.0,292500000.0,292500000.0,1,7573,True,False,True,good,True,good,False,False,False,False
above_good,83,True,104475000.0,41000000.0,42700000.0,5,8492,True,False,False,bad,False,bad,False,False,False,False
above_good,84,True,104475000.0,105000000.0,57500000.0,5,9458,True,False,True,good,False,bad,True,False,True,False
above_good,85,True,104475000.0,105500000.0,60000000.0,12,7734,True,False,True,good,False,bad,True,False,True,False
above_good,86,True,104475000.0,133200000.0,375000000.0,11,9598,True,False,True,good,True,good,False,False,False,False
above_good,87,True,104475000.0,105000000.0,60000000.0,2,10429,True,False,True,good,False,bad,True,False,True,False
above_good,88,True,104475000.0,105000000.0,48000000.0,6,8812,True,False,True,good,False,bad,True,False,True,False
above_good,89,True,104475000.0,40000000.0,37050000.0,8,9774,True,False,False,bad,False,bad,False,False,False,False
above_good,90,True,104475000.0,115000000.0,115000000.0,4,10390,True,False,True,good,True,good,False,False,False,False
above_good,91,True,104475000.0,109375000.0,122000000.0,18,9970,True,False,True,good,True,good,False,False,False,False
above_good,92,True,104475000.0,104715000.0,104715000.0,1,12980,True,False,True,good,True,good,False,False,False,False
above_good,93,True,104475000.0,108000000.0,52650000.0,16,9494,True,False,True,good,False,bad,True,False,True,False
above_good,94,True,104475000.0,108500000.0,91500000.0,8,9217,True,False,True,good,False,bad,True,False,True,False
above_good,95,True,104475000.0,111910000.0,118000000.0,14,7406,True,False,True,good,True,good,False,False,False,False
above_good,96,True,104475000.0,105000000.0,105000000.0,1,9062,True,False,True,good,True,good,False,False,False,False
above_good,97,True,104475000.0,250000000.0,300000000.0,9,6825,True,False,True,good,True,good,False,False,False,False
above_good,98,True,104475000.0,105000000.0,46800000.0,4,6614,True,False,True,good,False,bad,True,False,True,False
above_good,99,True,104475000.0,105300000.0,,0,10628,False,False,True,good,,,,,,
