group,rollout,t,K,side,move,is_last
baseline[good=above],baseline/39,6,20,good,toward_good,False
baseline[good=above],baseline/39,7,20,good,toward_bad,False
baseline[good=above],baseline/39,8,20,good,toward_bad,False
baseline[good=above],baseline/39,9,20,good,toward_bad,False
baseline[good=above],baseline/39,10,20,good,toward_good,False
baseline[good=above],baseline/39,11,20,good,toward_good,False
baseline[good=above],baseline/39,12,20,good,toward_good,False
baseline[good=above],baseline/39,13,20,good,toward_bad,False
baseline[good=above],baseline/39,14,20,good,toward_bad,False
baseline[good=above],baseline/39,15,20,good,toward_good,False
baseline[good=above],baseline/39,16,20,good,toward_good,False
baseline[good=above],baseline/39,17,20,good,toward_bad,False
baseline[good=above],baseline/39,18,20,good,toward_bad,False
baseline[good=above],baseline/39,19,20,good,,True
baseline[good=below],baseline/39,0,20,good,toward_bad,False
baseline[good=below],baseline/39,1,20,bad,toward_bad,False
baseline[good=below],baseline/39,2,20,bad,toward_bad,False
baseline[good=below],baseline/39,3,20,bad,toward_good,False
baseline[good=below],baseline/39,4,20,bad,toward_good,False
baseline[good=below],baseline/39,5,20,bad,toward_bad,False
baseline[good=below],baseline/39,6,20,bad,toward_bad,False
baseline[good=below],baseline/39,7,20,bad,toward_good,False
baseline[good=below],baseline/39,8,20,bad,toward_good,False
baseline[good=below],baseline/39,9,20,bad,toward_good,False
baseline[good=below],baseline/39,10,20,bad,toward_bad,False
baseline[good=below],baseline/39,11,20,bad,toward_bad,False
baseline[good=below],baseline/39,12,20,bad,toward_bad,False
baseline[good=below],baseline/39,13,20,bad,toward_good,False
baseline[good=below],baseline/39,14,20,bad,toward_good,False
baseline[good=below],baseline/39,15,20,bad,toward_bad,False
baseline[good=below],baseline/39,16,20,bad,toward_bad,False
baseline[good=below],baseline/39,17,20,bad,toward_good,False
baseline[good=below],baseline/39,18,20,bad,toward_good,False
baseline[good=below],baseline/39,19,20,bad,,True
baseline[good=above],baseline/40,0,5,good,toward_good,False
baseline[good=above],baseline/40,1,5,good,toward_bad,False
baseline[good=above],baseline/40,2,5,good,toward_good,False
baseline[good=above],baseline/40,3,5,good,toward_good,False
baseline[good=above],baseline/40,4,5,good,,True
baseline[good=below],baseline/40,0,5,bad,toward_bad,False
baseline[good=below],baseline/40,1,5,bad,toward_good,False
baseline[good=below],baseline/40,2,5,bad,toward_bad,False
baseline[good=below],baseline/40,3,5,bad,toward_bad,False
baseline[good=below],baseline/40,4,5,bad,,True
baseline[good=above],baseline/41,0,6,bad,toward_bad,False
baseline[good=above],baseline/41,1,6,bad,toward_good,False
baseline[good=above],baseline/41,2,6,bad,toward_bad,False
baseline[good=above],baseline/41,3,6,bad,toward_bad,False
baseline[good=above],baseline/41,4,6,bad,toward_good,False
baseline[good=above],baseline/41,5,6,bad,,True
baseline[good=below],baseline/41,0,6,good,toward_good,False
baseline[good=below],baseline/41,1,6,good,toward_bad,False
baseline[good=below],baseline/41,2,6,good,toward_good,False
baseline[good=below],baseline/41,3,6,good,toward_good,False
baseline[good=below],baseline/41,4,6,good,toward_bad,False
baseline[good=below],baseline/41,5,6,good,,True
baseline[good=above],baseline/42,0,3,good,toward_good,False
baseline[good=above],baseline/42,1,3,good,toward_bad,False
baseline[good=above],baseline/42,2,3,good,,True
baseline[good=below],baseline/42,0,3,bad,toward_bad,False
baseline[good=below],baseline/42,1,3,bad,toward_good,False
baseline[good=below],baseline/42,2,3,bad,,True
baseline[good=above],baseline/43,0,1,bad,,True
baseline[good=below],baseline/43,0,1,good,,True
baseline[good=above],baseline/44,0,12,good,toward_good,False
baseline[good=above],baseline/44,1,12,good,toward_good,False
baseline[good=above],baseline/44,2,12,good,toward_bad,False
baseline[good=above],baseline/44,3,12,good,toward_good,False
baseline[good=above],baseline/44,4,12,good,toward_good,False
baseline[good=above],baseline/44,5,12,good,toward_bad,False
baseline[good=above],baseline/44,6,12,good,toward_good,False
baseline[good=above],baseline/44,7,12,good,toward_bad,False
baseline[good=above],baseline/44,8,12,good,toward_good,False
baseline[good=above],baseline/44,9,12,good,toward_good,False
baseline[good=above],baseline/44,10,12,good,toward_bad,False
baseline[good=above],baseline/44,11,12,good,,True
baseline[good=below],baseline/44,0,12,bad,toward_bad,False
baseline[good=below],baseline/44,1,12,bad,toward_bad,False
baseline[good=below],baseline/44,2,12,bad,toward_good,False
baseline[good=below],baseline/44,3,12,bad,toward_bad,False
baseline[good=below],baseline/44,4,12,bad,toward_bad,False
baseline[good=below],baseline/44,5,12,bad,toward_good,False
baseline[good=below],baseline/44,6,12,bad,toward_bad,False
baseline[good=below],baseline/44,7,12,bad,toward_good,False
baseline[good=below],baseline/44,8,12,bad,toward_bad,False
baseline[good=below],baseline/44,9,12,bad,toward_bad,False
baseline[good=below],baseline/44,10,12,bad,toward_good,False
baseline[good=below],baseline/44,11,12,bad,,True
baseline[good=above],baseline/45,0,1,bad,,True
baseline[good=below],baseline/45,0,1,good,,True
baseline[good=above],baseline/46,0,2,good,toward_bad,False
baseline[good=above],baseline/46,1,2,good,,True
baseline[good=below],baseline/46,0,2,bad,toward_good,False
baseline[good=below],baseline/46,1,2,bad,,True
baseline[good=above],baseline/47,0,1,good,,True
baseline[good=below],baseline/47,0,1,bad,,True
baseline[good=above],baseline/49,0,13,bad,toward_good,False
baseline[good=above],baseline/49,1,13,good,toward_bad,False
baseline[good=above],baseline/49,2,13,bad,toward_good,False
baseline[good=above],baseline/49,3,13,bad,toward_good,False
baseline[good=above],baseline/49,4,13,bad,toward_good,False
baseline[good=above],baseline/49,5,13,bad,toward_bad,False
baseline[good=above],baseline/49,6,13,bad,toward_good,False
baseline[good=above],baseline/49,7,13,bad,toward_bad,False
baseline[good=above],baseline/49,8,13,bad,toward_good,False
baseline[good=above],baseline/49,9,13,bad,toward_good,False
baseline[good=above],baseline/49,10,13,bad,toward_bad,False
baseline[good=above],baseline/49,11,13,bad,toward_bad,False
baseline[good=above],baseline/49,12,13,bad,,True
baseline[good=below],baseline/49,0,13,good,toward_bad,False
baseline[good=below],baseline/49,1,13,bad,toward_good,False
baseline[good=below],baseline/49,2,13,good,toward_bad,False
baseline[good=below],baseline/49,3,13,good,toward_bad,False
baseline[good=below],baseline/49,4,13,good,toward_bad,False
baseline[good=below],baseline/49,5,13,good,toward_good,False
baseline[good=below],baseline/49,6,13,good,toward_bad,False
baseline[good=below],baseline/49,7,13,good,toward_good,False
baseline[good=below],baseline/49,8,13,good,toward_bad,False
baseline[good=below],baseline/49,9,13,good,toward_bad,False
baseline[good=below],baseline/49,10,13,good,toward_good,False
baseline[good=below],baseline/49,11,13,good,toward_good,False
baseline[good=below],baseline/49,12,13,good,,True
baseline[good=above],baseline/50,0,8,good,toward_good,False
baseline[good=above],baseline/50,1,8,good,toward_bad,False
baseline[good=above],baseline/50,2,8,good,toward_good,False
baseline[good=above],baseline/50,3,8,good,toward_bad,False
baseline[good=above],baseline/50,4,8,good,toward_bad,False
baseline[good=above],baseline/50,5,8,good,toward_good,False
baseline[good=above],baseline/50,6,8,good,toward_bad,False
baseline[good=above],baseline/50,7,8,good,,True
baseline[good=below],baseline/50,0,8,bad,toward_bad,False
baseline[good=below],baseline/50,1,8,bad,toward_good,False
baseline[good=below],baseline/50,2,8,bad,toward_bad,False
baseline[good=below],baseline/50,3,8,bad,toward_good,False
baseline[good=below],baseline/50,4,8,bad,toward_good,False
baseline[good=below],baseline/50,5,8,bad,toward_bad,False
baseline[good=below],baseline/50,6,8,bad,toward_good,False
baseline[good=below],baseline/50,7,8,bad,,True
baseline[good=above],baseline/51,0,2,bad,toward_good,False
baseline[good=above],baseline/51,1,2,bad,,True
baseline[good=below],baseline/51,0,2,good,toward_bad,False
baseline[good=below],baseline/51,1,2,good,,True
baseline[good=above],baseline/52,0,11,good,toward_good,False
baseline[good=above],baseline/52,1,11,good,toward_bad,False
baseline[good=above],baseline/52,2,11,good,toward_bad,False
baseline[good=above],baseline/52,3,11,good,toward_good,False
baseline[good=above],baseline/52,4,11,good,toward_good,False
baseline[good=above],baseline/52,5,11,good,toward_bad,False
baseline[good=above],baseline/52,6,11,good,toward_good,False
baseline[good=above],baseline/52,7,11,good,toward_good,False
baseline[good=above],baseline/52,8,11,good,toward_bad,False
baseline[good=above],baseline/52,9,11,good,toward_good,False
baseline[good=above],baseline/52,10,11,good,,True
baseline[good=below],baseline/52,0,11,bad,toward_bad,False
baseline[good=below],baseline/52,1,11,bad,toward_good,False
baseline[good=below],baseline/52,2,11,bad,toward_good,False
baseline[good=below],baseline/52,3,11,bad,toward_bad,False
baseline[good=below],baseline/52,4,11,bad,toward_bad,False
baseline[good=below],baseline/52,5,11,bad,toward_good,False
baseline[good=below],baseline/52,6,11,bad,toward_bad,False
baseline[good=below],baseline/52,7,11,bad,toward_bad,False
baseline[good=below],baseline/52,8,11,bad,toward_good,False
baseline[good=below],baseline/52,9,11,bad,toward_bad,False
baseline[good=below],baseline/52,10,11,bad,,True
baseline[good=above],baseline/53,0,10,bad,toward_good,False
baseline[good=above],baseline/53,1,10,good,toward_good,False
baseline[good=above],baseline/53,2,10,good,toward_good,False
baseline[good=above],baseline/53,3,10,good,toward_bad,False
baseline[good=above],baseline/53,4,10,good,toward_good,False
baseline[good=above],baseline/53,5,10,good,toward_good,False
baseline[good=above],baseline/53,6,10,good,toward_bad,False
baseline[good=above],baseline/53,7,10,good,toward_good,False
baseline[good=above],baseline/53,8,10,good,toward_good,False
baseline[good=above],baseline/53,9,10,good,,True
baseline[good=below],baseline/53,0,10,good,toward_bad,False
baseline[good=below],baseline/53,1,10,bad,toward_bad,False
baseline[good=below],baseline/53,2,10,bad,toward_bad,False
baseline[good=below],baseline/53,3,10,bad,toward_good,False
baseline[good=below],baseline/53,4,10,bad,toward_bad,False
baseline[good=below],baseline/53,5,10,bad,toward_bad,False
baseline[good=below],baseline/53,6,10,bad,toward_good,False
baseline[good=below],baseline/53,7,10,bad,toward_bad,False
baseline[good=below],baseline/53,8,10,bad,toward_bad,False
baseline[good=below],baseline/53,9,10,bad,,True
baseline[good=above],baseline/54,0,33,bad,toward_good,False
baseline[good=above],baseline/54,1,33,bad,toward_bad,False
baseline[good=above],baseline/54,2,33,bad,toward_good,False
baseline[good=above],baseline/54,3,33,bad,toward_bad,False
baseline[good=above],baseline/54,4,33,bad,toward_bad,False
baseline[good=above],baseline/54,5,33,bad,toward_good,False
baseline[good=above],baseline/54,6,33,bad,toward_good,False
baseline[good=above],baseline/54,7,33,bad,toward_bad,False
baseline[good=above],baseline/54,8,33,bad,toward_bad,False
baseline[good=above],baseline/54,9,33,bad,toward_bad,False
baseline[good=above],baseline/54,10,33,bad,toward_bad,False
baseline[good=above],baseline/54,11,33,bad,toward_good,False
baseline[good=above],baseline/54,12,33,bad,toward_good,False
baseline[good=above],baseline/54,13,33,bad,toward_bad,False
baseline[good=above],baseline/54,14,33,bad,toward_bad,False
baseline[good=above],baseline/54,15,33,bad,toward_bad,False
baseline[good=above],baseline/54,16,33,bad,toward_good,False
baseline[good=above],baseline/54,17,33,bad,toward_good,False
baseline[good=above],baseline/54,18,33,bad,toward_bad,False
baseline[good=above],baseline/54,19,33,bad,toward_bad,False
baseline[good=above],baseline/54,20,33,bad,toward_good,False
baseline[good=above],baseline/54,21,33,bad,toward_bad,False
baseline[good=above],baseline/54,22,33,bad,toward_bad,False
baseline[good=above],baseline/54,23,33,bad,toward_good,False
baseline[good=above],baseline/54,24,33,bad,toward_bad,False
baseline[good=above],baseline/54,25,33,bad,toward_good,False
baseline[good=above],baseline/54,26,33,bad,toward_bad,False
baseline[good=above],baseline/54,27,33,bad,toward_good,False
baseline[good=above],baseline/54,28,33,bad,toward_bad,False
baseline[good=above],baseline/54,29,33,bad,toward_good,False
baseline[good=above],baseline/54,30,33,bad,toward_good,False
baseline[good=above],baseline/54,31,33,bad,toward_bad,False
baseline[good=above],baseline/54,32,33,bad,,True
baseline[good=below],baseline/54,0,33,good,toward_bad,False
baseline[good=below],baseline/54,1,33,good,toward_good,False
baseline[good=below],baseline/54,2,33,good,toward_bad,False
baseline[good=below],baseline/54,3,33,good,toward_good,False
baseline[good=below],baseline/54,4,33,good,toward_good,False
baseline[good=below],baseline/54,5,33,good,toward_bad,False
baseline[good=below],baseline/54,6,33,good,toward_bad,False
baseline[good=below],baseline/54,7,33,good,toward_good,False
baseline[good=below],baseline/54,8,33,good,toward_good,False
baseline[good=below],baseline/54,9,33,good,toward_good,False
baseline[good=below],baseline/54,10,33,good,toward_good,False
baseline[good=below],baseline/54,11,33,good,toward_bad,False
baseline[good=below],baseline/54,12,33,good,toward_bad,False
baseline[good=below],baseline/54,13,33,good,toward_good,False
baseline[good=below],baseline/54,14,33,good,toward_good,False
baseline[good=below],baseline/54,15,33,good,toward_good,False
baseline[good=below],baseline/54,16,33,good,toward_bad,False
baseline[good=below],baseline/54,17,33,good,toward_bad,False
baseline[good=below],baseline/54,18,33,good,toward_good,False
baseline[good=below],baseline/54,19,33,good,toward_good,False
baseline[good=below],baseline/54,20,33,good,toward_bad,False
baseline[good=below],baseline/54,21,33,good,toward_good,False
baseline[good=below],baseline/54,22,33,good,toward_good,False
baseline[good=below],baseline/54,23,33,good,toward_bad,False
baseline[good=below],baseline/54,24,33,good,toward_good,False
baseline[good=below],baseline/54,25,33,good,toward_bad,False
baseline[good=below],baseline/54,26,33,good,toward_good,False
baseline[good=below],baseline/54,27,33,good,toward_bad,False
baseline[good=below],baseline/54,28,33,good,toward_good,False
baseline[good=below],baseline/54,29,33,good,toward_bad,False
baseline[good=below],baseline/54,30,33,good,toward_bad,False
baseline[good=below],baseline/54,31,33,good,toward_good,False
baseline[good=below],baseline/54,32,33,good,,True
baseline[good=above],baseline/55,0,2,good,toward_bad,False
baseline[good=above],baseline/55,1,2,good,,True
baseline[good=below],baseline/55,0,2,bad,toward_good,False
baseline[good=below],baseline/55,1,2,bad,,True
baseline[good=above],baseline/56,0,24,good,toward_bad,False
baseline[good=above],baseline/56,1,24,good,toward_bad,False
baseline[good=above],baseline/56,2,24,good,toward_good,False
baseline[good=above],baseline/56,3,24,good,toward_good,False
baseline[good=above],baseline/56,4,24,good,toward_good,False
baseline[good=above],baseline/56,5,24,good,toward_good,False
baseline[good=above],baseline/56,6,24,good,toward_bad,False
baseline[good=above],baseline/56,7,24,good,toward_good,False
baseline[good=above],baseline/56,8,24,good,toward_good,False
baseline[good=above],baseline/56,9,24,good,toward_bad,False
baseline[good=above],baseline/56,10,24,good,toward_bad,False
baseline[good=above],baseline/56,11,24,good,toward_good,False
baseline[good=above],baseline/56,12,24,good,toward_good,False
baseline[good=above],baseline/56,13,24,good,toward_bad,False
baseline[good=above],baseline/56,14,24,good,toward_bad,False
baseline[good=above],baseline/56,15,24,good,toward_good,False
baseline[good=above],baseline/56,16,24,good,toward_bad,False
baseline[good=above],baseline/56,17,24,good,toward_good,False
baseline[good=above],baseline/56,18,24,good,toward_good,False
baseline[good=above],baseline/56,19,24,good,toward_bad,False
baseline[good=above],baseline/56,20,24,good,toward_bad,False
baseline[good=above],baseline/56,21,24,good,toward_good,False
baseline[good=above],baseline/56,22,24,good,toward_good,False
baseline[good=above],baseline/56,23,24,good,,True
baseline[good=below],baseline/56,0,24,bad,toward_good,False
baseline[good=below],baseline/56,1,24,bad,toward_good,False
baseline[good=below],baseline/56,2,24,bad,toward_bad,False
baseline[good=below],baseline/56,3,24,bad,toward_bad,False
baseline[good=below],baseline/56,4,24,bad,toward_bad,False
baseline[good=below],baseline/56,5,24,bad,toward_bad,False
baseline[good=below],baseline/56,6,24,bad,toward_good,False
baseline[good=below],baseline/56,7,24,bad,toward_bad,False
baseline[good=below],baseline/56,8,24,bad,toward_bad,False
baseline[good=below],baseline/56,9,24,bad,toward_good,False
baseline[good=below],baseline/56,10,24,bad,toward_good,False
baseline[good=below],baseline/56,11,24,bad,toward_bad,False
baseline[good=below],baseline/56,12,24,bad,toward_bad,False
baseline[good=below],baseline/56,13,24,bad,toward_good,False
baseline[good=below],baseline/56,14,24,bad,toward_good,False
baseline[good=below],baseline/56,15,24,bad,toward_bad,False
baseline[good=below],baseline/56,16,24,bad,toward_good,False
baseline[good=below],baseline/56,17,24,bad,toward_bad,False
baseline[good=below],baseline/56,18,24,bad,toward_bad,False
baseline[good=below],baseline/56,19,24,bad,toward_good,False
baseline[good=below],baseline/56,20,24,bad,toward_good,False
baseline[good=below],baseline/56,21,24,bad,toward_bad,False
baseline[good=below],baseline/56,22,24,bad,toward_bad,False
baseline[good=below],baseline/56,23,24,bad,,True
baseline[good=above],baseline/57,0,1,good,,True
baseline[good=below],baseline/57,0,1,bad,,True
baseline[good=above],baseline/58,0,12,good,toward_bad,False
baseline[good=above],baseline/58,1,12,good,toward_good,False
baseline[good=above],baseline/58,2,12,good,toward_good,False
baseline[good=above],baseline/58,3,12,good,toward_bad,False
baseline[good=above],baseline/58,4,12,good,toward_good,False
baseline[good=above],baseline/58,5,12,good,toward_bad,False
baseline[good=above],baseline/58,6,12,good,toward_good,False
baseline[good=above],baseline/58,7,12,good,toward_good,False
baseline[good=above],baseline/58,8,12,good,toward_good,False
baseline[good=above],baseline/58,9,12,good,toward_bad,False
baseline[good=above],baseline/58,10,12,good,toward_good,False
baseline[good=above],baseline/58,11,12,good,,True
baseline[good=below],baseline/58,0,12,bad,toward_good,False
baseline[good=below],baseline/58,1,12,bad,toward_bad,False
baseline[good=below],baseline/58,2,12,bad,toward_bad,False
baseline[good=below],baseline/58,3,12,bad,toward_good,False
baseline[good=below],baseline/58,4,12,bad,toward_bad,False
baseline[good=below],baseline/58,5,12,bad,toward_good,False
baseline[good=below],baseline/58,6,12,bad,toward_bad,False
baseline[good=below],baseline/58,7,12,bad,toward_bad,False
baseline[good=below],baseline/58,8,12,bad,toward_bad,False
baseline[good=below],baseline/58,9,12,bad,toward_good,False
baseline[good=below],baseline/58,10,12,bad,toward_bad,False
baseline[good=below],baseline/58,11,12,bad,,True
baseline[good=above],baseline/59,0,9,good,toward_good,False
baseline[good=above],baseline/59,1,9,good,toward_bad,False
baseline[good=above],baseline/59,2,9,good,toward_bad,False
baseline[good=above],baseline/59,3,9,good,toward_bad,False
baseline[good=above],baseline/59,4,9,good,toward_good,False
baseline[good=above],baseline/59,5,9,good,toward_bad,False
baseline[good=above],baseline/59,6,9,good,toward_good,False
baseline[good=above],baseline/59,7,9,good,toward_good,False
baseline[good=above],baseline/59,8,9,good,,True
baseline[good=below],baseline/59,0,9,bad,toward_bad,False
baseline[good=below],baseline/59,1,9,bad,toward_good,False
baseline[good=below],baseline/59,2,9,bad,toward_good,False
baseline[good=below],baseline/59,3,9,bad,toward_good,False
baseline[good=below],baseline/59,4,9,bad,toward_bad,False
baseline[good=below],baseline/59,5,9,bad,toward_good,False
baseline[good=below],baseline/59,6,9,bad,toward_bad,False
baseline[good=below],baseline/59,7,9,bad,toward_bad,False
baseline[good=below],baseline/59,8,9,bad,,True
baseline[good=above],baseline/60,0,37,bad,toward_good,False
baseline[good=above],baseline/60,1,37,bad,toward_good,False
baseline[good=above],baseline/60,2,37,bad,toward_good,False
baseline[good=above],baseline/60,3,37,bad,toward_good,False
baseline[good=above],baseline/60,4,37,good,toward_bad,False
baseline[good=above],baseline/60,5,37,bad,toward_good,False
baseline[good=above],baseline/60,6,37,good,toward_bad,False
baseline[good=above],baseline/60,7,37,good,toward_bad,False
baseline[good=above],baseline/60,8,37,good,toward_good,False
baseline[good=above],baseline/60,9,37,good,toward_good,False
baseline[good=above],baseline/60,10,37,good,toward_bad,False
baseline[good=above],baseline/60,11,37,good,toward_bad,False
baseline[good=above],baseline/60,12,37,good,toward_bad,False
baseline[good=above],baseline/60,13,37,bad,toward_good,False
baseline[good=above],baseline/60,14,37,bad,toward_good,False
baseline[good=above],baseline/60,15,37,good,toward_bad,False
baseline[good=above],baseline/60,16,37,bad,toward_bad,False
baseline[good=above],baseline/60,17,37,bad,toward_good,False
baseline[good=above],baseline/60,18,37,good,toward_good,False
baseline[good=above],baseline/60,19,37,good,toward_bad,False
baseline[good=above],baseline/60,20,37,good,toward_bad,False
baseline[good=above],baseline/60,21,37,good,toward_bad,False
baseline[good=above],baseline/60,22,37,good,toward_good,False
baseline[good=above],baseline/60,23,37,good,toward_bad,False
baseline[good=above],baseline/60,24,37,bad,toward_good,False
baseline[good=above],baseline/60,25,37,good,toward_bad,False
baseline[good=above],baseline/60,26,37,good,toward_bad,False
baseline[good=above],baseline/60,27,37,good,toward_bad,False
baseline[good=above],baseline/60,28,37,good,toward_good,False
baseline[good=above],baseline/60,29,37,good,toward_good,False
baseline[good=above],baseline/60,30,37,good,toward_bad,False
baseline[good=above],baseline/60,31,37,good,toward_good,False
baseline[good=above],baseline/60,32,37,good,toward_good,False
baseline[good=above],baseline/60,33,37,good,toward_bad,False
baseline[good=above],baseline/60,34,37,good,toward_good,False
baseline[good=above],baseline/60,35,37,good,toward_bad,False
baseline[good=above],baseline/60,36,37,good,,True
baseline[good=below],baseline/60,0,37,good,toward_bad,False
baseline[good=below],baseline/60,1,37,good,toward_bad,False
baseline[good=below],baseline/60,2,37,good,toward_bad,False
baseline[good=below],baseline/60,3,37,good,toward_bad,False
baseline[good=below],baseline/60,4,37,bad,toward_good,False
baseline[good=below],baseline/60,5,37,good,toward_bad,False
baseline[good=below],baseline/60,6,37,bad,toward_good,False
baseline[good=below],baseline/60,7,37,bad,toward_good,False
baseline[good=below],baseline/60,8,37,bad,toward_bad,False
baseline[good=below],baseline/60,9,37,bad,toward_bad,False
baseline[good=below],baseline/60,10,37,bad,toward_good,False
baseline[good=below],baseline/60,11,37,bad,toward_good,False
baseline[good=below],baseline/60,12,37,bad,toward_good,False
baseline[good=below],baseline/60,13,37,good,toward_bad,False
baseline[good=below],baseline/60,14,37,good,toward_bad,False
baseline[good=below],baseline/60,15,37,bad,toward_good,False
baseline[good=below],baseline/60,16,37,good,toward_good,False
baseline[good=below],baseline/60,17,37,good,toward_bad,False
baseline[good=below],baseline/60,18,37,bad,toward_bad,False
baseline[good=below],baseline/60,19,37,bad,toward_good,False
baseline[good=below],baseline/60,20,37,bad,toward_good,False
baseline[good=below],baseline/60,21,37,bad,toward_good,False
baseline[good=below],baseline/60,22,37,bad,toward_bad,False
baseline[good=below],baseline/60,23,37,bad,toward_good,False
baseline[good=below],baseline/60,24,37,good,toward_bad,False
baseline[good=below],baseline/60,25,37,bad,toward_good,False
baseline[good=below],baseline/60,26,37,bad,toward_good,False
baseline[good=below],baseline/60,27,37,bad,toward_good,False
baseline[good=below],baseline/60,28,37,bad,toward_bad,False
baseline[good=below],baseline/60,29,37,bad,toward_bad,False
baseline[good=below],baseline/60,30,37,bad,toward_good,False
baseline[good=below],baseline/60,31,37,bad,toward_bad,False
baseline[good=below],baseline/60,32,37,bad,toward_bad,False
baseline[good=below],baseline/60,33,37,bad,toward_good,False
baseline[good=below],baseline/60,34,37,bad,toward_bad,False
baseline[good=below],baseline/60,35,37,bad,toward_good,False
baseline[good=below],baseline/60,36,37,bad,,True
baseline[good=above],baseline/61,0,1,good,,True
baseline[good=below],baseline/61,0,1,bad,,True
baseline[good=above],baseline/62,0,7,bad,toward_good,False
baseline[good=above],baseline/62,1,7,bad,toward_bad,False
baseline[good=above],baseline/62,2,7,bad,toward_bad,False
baseline[good=above],baseline/62,3,7,bad,toward_good,False
baseline[good=above],baseline/62,4,7,bad,toward_good,False
baseline[good=above],baseline/62,5,7,bad,toward_bad,False
baseline[good=above],baseline/62,6,7,bad,,True
baseline[good=below],baseline/62,0,7,good,toward_bad,False
baseline[good=below],baseline/62,1,7,good,toward_good,False
baseline[good=below],baseline/62,2,7,good,toward_good,False
baseline[good=below],baseline/62,3,7,good,toward_bad,False
baseline[good=below],baseline/62,4,7,good,toward_bad,False
baseline[good=below],baseline/62,5,7,good,toward_good,False
baseline[good=below],baseline/62,6,7,good,,True
baseline[good=above],baseline/66,0,2,bad,toward_good,False
baseline[good=above],baseline/66,1,2,bad,,True
baseline[good=below],baseline/66,0,2,good,toward_bad,False
baseline[good=below],baseline/66,1,2,good,,True
baseline[good=above],baseline/68,0,24,bad,toward_good,False
baseline[good=above],baseline/68,1,24,bad,toward_good,False
baseline[good=above],baseline/68,2,24,good,toward_bad,False
baseline[good=above],baseline/68,3,24,bad,toward_good,False
baseline[good=above],baseline/68,4,24,bad,toward_good,False
baseline[good=above],baseline/68,5,24,good,toward_good,False
baseline[good=above],baseline/68,6,24,good,toward_bad,False
baseline[good=above],baseline/68,7,24,good,toward_good,False
baseline[good=above],baseline/68,8,24,good,toward_bad,False
baseline[good=above],baseline/68,9,24,bad,toward_good,False
baseline[good=above],baseline/68,10,24,good,toward_good,False
baseline[good=above],baseline/68,11,24,good,toward_bad,False
baseline[good=above],baseline/68,12,24,bad,toward_good,False
baseline[good=above],baseline/68,13,24,bad,toward_good,False
baseline[good=above],baseline/68,14,24,good,toward_bad,False
baseline[good=above],baseline/68,15,24,bad,toward_good,False
baseline[good=above],baseline/68,16,24,bad,toward_good,False
baseline[good=above],baseline/68,17,24,good,toward_bad,False
baseline[good=above],baseline/68,18,24,bad,toward_good,False
baseline[good=above],baseline/68,19,24,good,toward_good,False
baseline[good=above],baseline/68,20,24,good,toward_bad,False
baseline[good=above],baseline/68,21,24,good,toward_bad,False
baseline[good=above],baseline/68,22,24,bad,toward_good,False
baseline[good=above],baseline/68,23,24,good,,True
baseline[good=below],baseline/68,0,24,good,toward_bad,False
baseline[good=below],baseline/68,1,24,good,toward_bad,False
baseline[good=below],baseline/68,2,24,bad,toward_good,False
baseline[good=below],baseline/68,3,24,good,toward_bad,False
baseline[good=below],baseline/68,4,24,good,toward_bad,False
baseline[good=below],baseline/68,5,24,bad,toward_bad,False
baseline[good=below],baseline/68,6,24,bad,toward_good,False
baseline[good=below],baseline/68,7,24,bad,toward_bad,False
baseline[good=below],baseline/68,8,24,bad,toward_good,False
baseline[good=below],baseline/68,9,24,good,toward_bad,False
baseline[good=below],baseline/68,10,24,bad,toward_bad,False
baseline[good=below],baseline/68,11,24,bad,toward_good,False
baseline[good=below],baseline/68,12,24,good,toward_bad,False
baseline[good=below],baseline/68,13,24,good,toward_bad,False
baseline[good=below],baseline/68,14,24,bad,toward_good,False
baseline[good=below],baseline/68,15,24,good,toward_bad,False
baseline[good=below],baseline/68,16,24,good,toward_bad,False
baseline[good=below],baseline/68,17,24,bad,toward_good,False
baseline[good=below],baseline/68,18,24,good,toward_bad,False
baseline[good=below],baseline/68,19,24,bad,toward_bad,False
baseline[good=below],baseline/68,20,24,bad,toward_good,False
baseline[good=below],baseline/68,21,24,bad,toward_good,False
baseline[good=below],baseline/68,22,24,good,toward_bad,False
baseline[good=below],baseline/68,23,24,bad,,True
baseline[good=above],baseline/69,0,7,bad,toward_bad,False
baseline[good=above],baseline/69,1,7,bad,toward_good,False
baseline[good=above],baseline/69,2,7,bad,toward_good,False
baseline[good=above],baseline/69,3,7,bad,toward_bad,False
baseline[good=above],baseline/69,4,7,bad,toward_bad,False
baseline[good=above],baseline/69,5,7,bad,toward_good,False
baseline[good=above],baseline/69,6,7,bad,,True
baseline[good=below],baseline/69,0,7,good,toward_good,False
baseline[good=below],baseline/69,1,7,good,toward_bad,False
baseline[good=below],baseline/69,2,7,good,toward_bad,False
baseline[good=below],baseline/69,3,7,good,toward_good,False
baseline[good=below],baseline/69,4,7,good,toward_good,False
baseline[good=below],baseline/69,5,7,good,toward_bad,False
baseline[good=below],baseline/69,6,7,good,,True
baseline[good=above],baseline/70,0,12,good,toward_good,False
baseline[good=above],baseline/70,1,12,good,toward_bad,False
baseline[good=above],baseline/70,2,12,good,toward_good,False
baseline[good=above],baseline/70,3,12,good,toward_good,False
baseline[good=above],baseline/70,4,12,good,toward_good,False
