cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
above_good,80,True,104475000.0,36600000.0,36000000.0,4,7024,True,False,False,bad,False,bad,False,False,False,False
above_good,81,True,104475000.0,52650000.0,49907750.0,7,7517,True,False,False,bad,False,bad,False,False,False,False
above_good,82,True,104475000.0,31551030.0,30000000.0,6,9690,True,False,False,bad,False,bad,False,False,False,False
above_good,83,True,104475000.0,110000000.0,110000000.0,1,8160,True,False,True,good,True,good,False,False,False,False
above_good,84,True,104475000.0,105000000.0,115000000.0,16,7221,True,False,True,good,True,good,False,False,False,False
above_good,85,True,104475000.0,105000000.0,30000000.0,26,9429,False,False,True,good,False,bad,True,False,True,False
above_good,86,True,104475000.0,105300000.0,57500000.0,22,8887,True,False,True,good,False,bad,True,False,True,False
above_good,87,True,104475000.0,105600000.0,20475000.0,16,12253,True,False,True,good,False,bad,True,False,True,False
above_good,88,True,104475000.0,110000000.0,103500000.0,5,7910,True,False,True,good,False,bad,True,False,True,False
above_good,89,True,104475000.0,112850000.0,117000.0,10,3295,False,False,True,good,False,bad,True,False,True,False
above_good,90,True,104475000.0,115000000.0,110000000.0,5,9193,True,False,True,good,True,good,False,False,False,False
above_good,91,True,104475000.0,24250000.0,18300000.0,12,6522,True,False,False,bad,False,bad,False,False,False,False
above_good,92,True,104475000.0,220000000.0,240000000.0,4,8369,True,False,True,good,True,good,False,False,False,False
above_good,93,True,104475000.0,78500000.0,66000000.0,12,9225,True,False,False,bad,False,bad,False,False,False,False
above_good,94,True,104475000.0,100000000.0,40000000.0,33,9606,True,False,False,bad,False,bad,False,False,False,False
above_good,95,True,104475000.0,104650000.0,104500000.0,5,7995,True,False,True,good,True,good,False,False,False,False
above_good,96,True,104475000.0,115000000.0,100000000.0,2,6646,True,False,True,good,False,bad,True,False,True,False
above_good,97,True,104475000.0,104500000.0,104715000.0,15,7617,True,False,True,good,True,good,False,False,False,False
above_good,98,True,104475000.0,117000000.0,117000000.0,1,7755,True,False,True,good,True,good,False,False,False,False
above_good,99,True,104475000.0,68500000.0,35000000.0,24,10596,True,False,False,bad,False,bad,False,False,False,False
